Sentiment,Tweet
0,b'@vtchakarova But #China is mastermind of #RussiaInvadedUkraine \xe2\x80\xa6..how they come forward to support you #Ukraine \xf0\x9f\xa4\x94 their ultimate aims are to topple down of #USA hegemonies \xf0\x9f\xa4\x94'
0,b'@csd My grand daughter made friends with a brother and sister new to her school from #Ukraine. \n\nWe are taking their family bowling over spring break.'
1,"b""21 Rescue workers in #ukraine have been killed by Russia. 47 rescue workers have been injured according to the State Emergency Service. That's 68 #WarCrimes #StandWithUkraine"""
0,b'What does a single father of fighting age do if he has nobody to evacuate his kids? Is there an exception for that? #Ukraine'
0,b'Just think what #Ukraine could do with all that military hardware that the US left behind for the Taliban after their botched withdrawal from Afghanistan. \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa8\n\n@TomTugendhat @Tobias_Ellwood #UkraineRussiaWar'
1,b'@BBCWorld The #ukraine #firefighters are some serious #badass mothers. They have been working to save people covered in the ruble and pull children to safety. Ultimate respect!!#ukrainefirefighters #StandWithUkraine @FDNY \xf0\x9f\x87\xba\xf0\x9f\x87\xa6\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xa6\xf0\x9f\x87\xba\xf0\x9f\x87\xb8@IAPonomarenko'
1,"b""#\xd0\x9c\xd0\xb0\xd1\x80\xd1\x96\xd1\x83\xd0\xbf\xd0\xbe\xd0\xbb\xd1\x8c #\xd0\x9a\xd0\xb8\xd1\x97\xd0\xb2 #\xd0\x9b\xd1\x8c\xd0\xb2\xd1\x96\xd0\xb2 #\xd1\x85\xd0\xb0\xd1\x80\xd0\xba\xd1\x96\xd0\xb2\n#UKRAINE #\xd0\xa3\xd0\xba\xd1\x80\xd0\xb0\xd1\x97\xd0\xbd\xd0\xb0 #CloseTheSky\n#NoFlyZone #NUCLEAR #TERRORISM #WAR\n#EU #NATO #US #AMERICA #ICJ\n\nVLADIMIR PUTIN IS USING FEAR\n\nTO WEAKEN YOUR PEOPLE\n\nTO WEAKEN YOUR DEFENSES\n\nHE IS USING YOUR WEAKNESSES\n\nDON'T LET HIM WIN OVER YOU\n\nFIGHT \xe2\x9d\x95\xe2\x9d\x97\xe2\x9d\x95\xe2\x9d\x95"""
1,"b'@RepAnnWagner As someone from your district, I want you to pull for sending lethal military aid, including arms defense systems to Ukraine ASAP. Humanitarian aid as well. As my rep, I expect you to step up and do so immediately. UA doesn\xe2\x80\x99t have time for us to dally. #Ukraine'"
0,"b'If 20,000 people in #Ukraine die due to #Russia\xe2\x80\x99s war, #NATO says \xe2\x80\x98no, we can\xe2\x80\x99t be involved\xe2\x80\x99\n\nBut if \xe2\x80\x981 sq inch\xe2\x80\x99 of Poland is so much as tippytoed on, NATO says \xe2\x80\x98yes, we\xe2\x80\x99ll be directly involved\xe2\x80\x99\n\n1 sq inch of NATO LAND is more \xe2\x80\x98valuable\xe2\x80\x99 than 20,000 dead Ukrainians??\n\nDisgraceful'"
1,"b'Hey world, #Ukraine wants to be free. #Russia will kill before #Ukraine wins freedom. Why? Stupid will to\npower. Old hat, passe, dodo think, dead end. #Ukraine fight is way forward for world. Express support to help.'"
0,"b'It\'s fun watching all of these #QAnon cultists who dropped out of school after the 8th grade who can\'t understand the difference between ""new world order"" and ""New World Order"". Seriously, how can you be content being that stupid? \xf0\x9f\xa4\xaf\n\n#NewWorldOrder #Ukraine #Russia #NATO #EU'"
1,b'85.30.213.143 National Cable Networks\n193.228.235.20 Streaming Media Server port:9001\n#Ukraine #HackThePlanet #HackPutin #Anonymous'
1,"b'@OstapYarysh @mrsorokaa @guardian Destroy their homes, kill their children, starve them, crush their dignity, then herd them into desperation and deliver their broken spirits somewhere else ... Totalitarian evil at its best. \n\n#NATO #StopPutin #WarCrimes #Ukraine \xf0\x9f\x87\xba\xf0\x9f\x87\xa6'"
0,b'@Factsination_ Says someone sitting in her ivory tower whilst elderly people are being gunned down in the streets of #Ukraine.'
1,"b""#\xd0\x9c\xd0\xb0\xd1\x80\xd1\x96\xd1\x83\xd0\xbf\xd0\xbe\xd0\xbb\xd1\x8c #\xd0\x9a\xd0\xb8\xd1\x97\xd0\xb2 #\xd0\x9b\xd1\x8c\xd0\xb2\xd1\x96\xd0\xb2 #\xd1\x85\xd0\xb0\xd1\x80\xd0\xba\xd1\x96\xd0\xb2\n#UKRAINE #\xd0\xa3\xd0\xba\xd1\x80\xd0\xb0\xd1\x97\xd0\xbd\xd0\xb0 #CloseTheSky\n#NoFlyZone #NUCLEAR #TERRORISM #WAR\n#EU #NATO #US #AMERICA #ICJ\n\nYOU ARE FACING A REAL KILLER\n\nA REAL CRIMINAL\n\nA MAN WHO WOULDN'T HESITATE TO KILL YOU\n\nTO KILL THOUSANDS OR MILLIONS OF PEOPLE\n\nHE JUST DOESN'T CARE"""
0,"b""@KyivIndependent What the #NAZI's could not, #Russia will complete, killing off the #Jews of #ukraine."""
1,b'How are we all standing by and letting this happen? #Ukraine #PANORAMA'
0,"b'@lesiavasylenko @NATO Imagine that we\xe2\x80\x99re talking to have an operational joint #EU force of 5.000 units (soldiers) by 2023. And it\xe2\x80\x99s March 2022!!!\nWhen we\xe2\x80\x99ll have the possibility to know what #Russia organised in #Western #EU with the complicity of local people, we\xe2\x80\x99ll be all in shock. #Ukraine'"
1,"b""@dreyfus_michael @Yaniela @TalbertSwan #Russia attacked a sovereign country trying to occupy it, has caused massive destruction to Ukraine and also killed innocent people, women and children while bombing cities. #Ukraine didn't."""
0,b'It looks like #Biden admin has given order for less media coverage of #Ukraine.  His latest and biggest disaster \n\nSo @CNBC immediately pivots back to 24/7 #Powell talk\n\n75 bps more max ahead of mid-terms'
0,"b'A pincer move to cut of a chunk of the #UkrainianArmy in South Eastern #Ukraine may change the war. But it is not even close to happening yet\xf0\x9f\x99\x84\nCapturing #Kiev will change the #war, but that will IMO be at least another #month, at best, and it could be three months.\xf0\x9f\x99\x84'"
0,"b'@colbertlateshow it\'s time for a new. ""Who\'s Boat, is this boat"" oligarchs edition. Proceeds to #Ukraine.'"
1,"b'@Buchenwald_Dora Any  thing to say, government of Israel in failing to provide any defense weapons, air defense and missile defenses to #Ukraine? Do not act neutral when atrocities are being committed. @IsraeliPM @IDF @IsraeliPM @IsraelinUSA'"
0,"b'Putin the Master, Trump the Apprentice #Ukraine'"
1,"b'#\xd0\x9c\xd0\xb0\xd1\x80\xd1\x96\xd1\x83\xd0\xbf\xd0\xbe\xd0\xbb\xd1\x8c #\xd0\x9a\xd0\xb8\xd1\x97\xd0\xb2 #\xd0\x9b\xd1\x8c\xd0\xb2\xd1\x96\xd0\xb2 #\xd1\x85\xd0\xb0\xd1\x80\xd0\xba\xd1\x96\xd0\xb2\n#UKRAINE #\xd0\xa3\xd0\xba\xd1\x80\xd0\xb0\xd1\x97\xd0\xbd\xd0\xb0 #CloseTheSky\n#NoFlyZone #NUCLEAR #TERRORISM #WAR\n#EU #NATO #US #AMERICA #ICJ\n\nVLADIMIR PUTIN\n\nTRYING TO GIVE ""FAKE HOPES"" WITH HIS NEGOTIATIONS FOR PEACE TALKS\n\nDID HE STOPPED KILLING UKRAINIAN PEOPLE ?\n\nHE REALLY DOESN\'T CARE'"
0,"b'survive an emergency situation, and can quickly lead to death. Between the changing #climate bringing devastating record breaking storms, to the ongoing of invasion in #Ukraine (#SlavaUkraini!), your comfortable situation can change in the blink of an eye. Are you ready?'"
0,"b'""It is apparent again in #Qatar\xe2\x80\x99s response to Europe\xe2\x80\x99s gas crisis. In the run-up to the war in #Ukraine, it too, like #Saudi Arabia, declined Western pleas to send Europe more fossil fuels. Its reasons, though, were more commercial than mercenary.""'"
1,b'Oh you west lost your balls too early with two huge autocracies still existing! #NATO #Ukraine #Kyiv #Mariupol #Kharkiv #Germany #Hungary'
0,"b'Russia knows Biden is fully compromised by Hunter\xe2\x80\x99s dealings.  This is \xe2\x80\x9cwhy now and not under Trump\xe2\x80\x9d.\n\nThis MAY mean Biden\xe2\x80\x99s corruption directly leads to #Russia\xe2\x80\x99s use of chemical weapons. \n\nEVERYONE who shrieked about Trump, that is quiet now, should be voted out .  #Ukraine'"
0,b'LOL #BTC IS DOWN BITCH TAKE FROM THAT #UKRAINE.'
1,"b'@Nation_of_MKD As long as Putin is in power, #russia will not be forgiven and sanctions will remain. From 2023, there will be no more gas/oil sales either. But if Putin goes, and Ukraine regains its borders, then there is hope. #ukraine'"
0,b'There is still billions of unspent money for this bullshit #itsnotavaccine crap. Now our corrupt government both left/right wanna send billions to the #ukraine for \xe2\x80\x9caid\xe2\x80\x9d #fuckukraine #fucktheukraine #proudrussian #russianandproud #knowthefacts #itsallalie'
1,"b""@KlanSpotting That's just way to simple. You're putting too much weight on the Azov-militia. #Ukraine isn't anti black as such and/or try Russia. #Fascism #Dictatorship"""
1,b'@US_TRANSCOM needed to repel Russian air forces in #Ukraine'
0,"b""@AgainstHateCa Fareed Khan ws speaking on @CP24 &amp; impressed how boldly &amp; bluntly he raised concerns on discrimination and racism in Canada's Foreign Policy. We see silence on #IsraeliApartheid, #YemenGenocide and on #AfghanistanCrisis but Full support and open doors for #Ukraine"""
0,"b'\xf0\x9f\x87\xba\xf0\x9f\x87\xa6 #Ukraine President #Zelenskyy said in recent interview: ""#NATO should either say now that they are accepting us, or openly say they are not accepting us because they are afraid of #Russia, which is true.""\n\n#StopRussia #StandWithUkraine #SlavaUkra\xc3\xafni #UkraineRussianWar'"
1,"b""If #Germany and others in the #EU MUST continue to import Russian gas, why don't they withhold X% of gas payments pending #Russia's full withdrawal from #Ukraine's internationally-recognized territory? What's the largest value of X for which Russia would continue to deliver gas?"""
1,"b'@ianbateson I understand the protocols around keeping diplomatic channels open, the need for diplomatic immunity and so in.\n\nBut seriously these Russian fuckers need to be locked up (worldwide) until their dictator is either removed or comes to his senses.\n#Ukraine #Russia'"
0,b'Remember the UN? Has been merged or something? \n#Ukraine'
0,"b'and bringing this subject to international attention. #Disabled people are fighting back: joining defence forces, preparing Molotov cocktails and \xe2\x80\x9c#paralympic athletes took up arms\xe2\x80\x9d.\n\n#Ukraine'"
0,b'@andersostlund @ZelenskyyUa reached out to P today or the day before to P to sit down at the negotiating table but P refused. \n#NoFlyZoneOverUkraine #Ukraine'
1,"b'#\xd0\x9c\xd0\xb0\xd1\x80\xd1\x96\xd1\x83\xd0\xbf\xd0\xbe\xd0\xbb\xd1\x8c #\xd0\x9a\xd0\xb8\xd1\x97\xd0\xb2 #\xd0\x9b\xd1\x8c\xd0\xb2\xd1\x96\xd0\xb2 #\xd1\x85\xd0\xb0\xd1\x80\xd0\xba\xd1\x96\xd0\xb2\n#UKRAINE #\xd0\xa3\xd0\xba\xd1\x80\xd0\xb0\xd1\x97\xd0\xbd\xd0\xb0 #CloseTheSky\n#NoFlyZone #NUCLEAR #TERRORISM #WAR\n#EU #NATO #US #AMERICA #ICJ\n\nPEACE TALKS AND NEGOTIATIONS\n\nARE JUST ""TACTICAL DIVERSIONS"" FOR VLADIMIR PUTIN\n\nBECAUSE HIS GOALS IS TO STEAL THE TERRITORY OF UKRAINE\n\nNO MERCY'"
0,b'@KofmanMichael It is special:\n#Russia now evaluates to load chemical warhead and attack vital cities in #Ukraine These missiles can hardly be intercepted. \nAnother option would be a quick tactical nuclear warhead for instance on #Baltics or #Poland\n\nNot sure if #EU would have guts to respond.'
0,"b""@IvoHDaalder Not clear what this means.  #Ukraine can't force anyone to give it security guarantees and no one with the power to do so is willing to."""
1,b'United States Department of Defense:\nRussia is beginning to run out of precision-guided munitions and is resorting to using hypersonic missiles and mindless bombers to attack Ukrainian cities.\n#UnitedStates #Ukraine #Russia'
1,b'@BrentHodgson I hope #Ukraine  shadenfraudes all over #Russia \n\nDoes that help?'
0,"b""15k #RussianSoldier dead in 24 days of this #WARINUKRAINE so that's 34,560 minutes. So about every 2 minutes another #RussianArmy member dies on #Ukraine soil! #SlavaUkra\xc3\xafni"""
0,b'@ablnk I appreciate your tweets about #Ukraine.'
1,b'@bimbocommunist @FaceTheNation @AmbQinGang @margbrennan Russia doesn\xe2\x80\x99t own #Ukraine'
0,"b""MAGA thinks NATO and the West invaded #Ukraine ,not Russia \n\nI just can't"""
0,"b'@lesiavasylenko @NATO There was almost no time to organise anything. Less than 4 weeks for countries who stood 75 years without any war! It may seems an eternity under the bombs, but it\xe2\x80\x99s nothing to plane something possibly arriving from #RussianInvasion of #Ukraine to #WWIII'"
0,"b'Putin could do everything to capitulate to #Ukraine today, and the west would keep the economic war on #Russia.   Don\xe2\x80\x99t believe me?  Think back to when Sadam Housain gave Bush tables full of documents showing he didn\xe2\x80\x99t have WMDs. Bush still attacked. No WMDs we\xe2\x80\x99re found.'"
0,b'@KrisColoradoLV And why do you tweet under #Ukraine?'
0,b'#Ukraine #US\n Corruption/Nepotism :\n\n#Pelosi son\n#Biden son\n@JohnKerry son\n@MittRomney son\n\nAll no experience and work in the Ukraine energy sector\n#Democrats tried to impeach #Trump on Ukraine \n\nJoin the dots\n#UkraineRussianWar\n#russiagate'
0,"b'#Ukraine\n\nKorea does not accept Ukrainian refugees, it is poor'"
1,"b""US &amp; @NATO need to provide long range air defenses to #Ukraine to hinder the bombing that's killing it's citizens &amp; destroying their country. DO IT! #StandWithUkraine"""
1,"b'If #Ukraine is not defended in this #UkraineRussiaWar where #Russia is as clear as it can get an aggressor without a cause, and defended as if we are defending our own country, then we would have all failed. Ukraine should be defended and if needed, Kremlin should be bombed too.'"
0,"b""@LILYERTAD @dancohen3000 Can you wear it?Well if so,then Z-elenski is a Nazi,approved one.I feel like you aren't informed about the crimes #Ukraine gov.officials are liable for.The horror of ethnic cleansing during the last 8 years ppl  have been suffered,living in fear. \n#ZelenskyWarCriminal #ukronazis"""
0,"b'@Twitter is blocking me from posting images and videos showing the horrific suffering of my ppl in #Tigray. Twitter worries about its company policy not about humanity. But in the case of #Ukraine, everything is allowed,\xf0\x9f\xa4\x94.Ahh! \n#TigrayGenocide'"
0,b'1/ The Prosecutor of the International Criminal Court has established a portal through which any member of the public may submit evidence of possible war crimes or crimes against humanity that may have been committed in #Ukraine'
0,b'How Nigerians are quick to tweet about #Ukraine and not about #SouthernKaduna . Hypocrites. \n\nStop the killings already\n#killings #Nigeria'
1,b'@POTUS Please help #Ukraine and #Ukrainians and #StopPutinNOW'
0,b'#SouthSahara #Palestine Golan Heights  different than #Ukraine ?'
0,b'@betapolitics The USA provided the Marshall plan after WW 2  perhaps there will be a Johnson inspired plan for #Ukraine! @betapolitics .@BorisJohnson @militaryhistori'
1,"b""#Russian armed forces lay down your arms, abandon your planes and leave #Ukraine. To make peace. The world is watching the aggressor #Russia do not be #Putin's puppets"""
1,b'db port 3306\n87.248.247.55 LANTA Ltd\n217.144.99.115 MegaFon \n78.24.217.9\n79.98.214.43 Unilink Ltd\n45.9.75.218 FIRSTBYTE HOSTING .cn mail\n194.58.89.8 \n193.203.61.35 \n185.221.154.129\n78.24.217.9\n31.173.36.37\n79.98.214.43\n#Anonymous #Ukraine #HackRussia #HackersAgainstPutin'
0,"b'#Zelensky #Ukraine president is a great warrior and Ukraine forces are great \n\nHowever,  #Zelenskiy could have used diplomacy avoid more damage when no edge in winning war \n\nNo support \nNothing \n\nIt would devastating ruin the country.\n#UkraineRussianWar'"
1,"b""No matter how anti-America, anti-NATO or anti-West you are, if it doesn't stop at invading a sovereign country; your problem isn't political, it's ethical.\n\nYou might as well stop defending invaded countries that are to your political liking as well.\n\n#UkraineRussiaWar #Ukraine"""
